kelurahan_id,provinsi_name,kabupaten_name,kecamatan_name,kelurahan_name,numVisit
3217013008.0,Jawa Barat,Bandung Barat,Rongga,Sukaresmi,4
3273026006.0,Jawa Barat,Kota Bandung,Ujungberung,Pasirjati,4
3204046011.0,Jawa Barat,Bandung,Kutawaringin,Cilame,4
3217008003.0,Jawa Barat,Bandung Barat,Padalarang,Cimerang,4
3217006011.0,Jawa Barat,Bandung Barat,Ngamprah,Pakuhaji,3
3204039006.0,Jawa Barat,Bandung,Ciwidey,Rawabogo,3
3204028009.0,Jawa Barat,Bandung,Rancaekek,Sukamanah,3
3204044004.0,Jawa Barat,Bandung,Cangkuang,Bandasari,3
3204025010.0,Jawa Barat,Bandung,Cicalengka,Tenjolaya,3
3204025007.0,Jawa Barat,Bandung,Cicalengka,Narawita,3
3204006006.0,Jawa Barat,Bandung,Cimenyan,Ciburial,3
3217001002.0,Jawa Barat,Bandung Barat,Lembang,Kayuambon,3
3204035001.0,Jawa Barat,Bandung,Paseh,Cigentur,3
3204036004.0,Jawa Barat,Bandung,Ibun,Talun,3
3217002001.0,Jawa Barat,Bandung Barat,Parongpong,Karyawangi,3
3204025003.0,Jawa Barat,Bandung,Cicalengka,Babakan Peuteuy,3
3204026005.0,Jawa Barat,Bandung,Nagreg,Citaman,3
3204036009.0,Jawa Barat,Bandung,Ibun,Sudi,3
3204035011.0,Jawa Barat,Bandung,Paseh,Mekarpawitan,3
3204015006.0,Jawa Barat,Bandung,Pangalengan,Margamukti,3
3217012005.0,Jawa Barat,Bandung Barat,Cipongkor,Cijambu,3
3204026008.0,Jawa Barat,Bandung,Nagreg,Ganjar Sabar,3
3217014004.0,Jawa Barat,Bandung Barat,Sindangkerta,Cikadu,3
3217013001.0,Jawa Barat,Bandung Barat,Rongga,Cibedug,2
3217006005.0,Jawa Barat,Bandung Barat,Ngamprah,Cimanggu,2
3204030013.0,Jawa Barat,Bandung,Pacet,Mekarsari,2
3273029001.0,Jawa Barat,Kota Bandung,Cinambo,Cisaranten Wetan,2
3217001006.0,Jawa Barat,Bandung Barat,Lembang,Cikole,2
3204036001.0,Jawa Barat,Bandung,Ibun,Ibun,2
3204033005.0,Jawa Barat,Bandung,Majalaya,Bojong,2
3204029001.0,Jawa Barat,Bandung,Ciparay,Ciparay,2
3204035004.0,Jawa Barat,Bandung,Paseh,Cijagra,2
3204016004.0,Jawa Barat,Bandung,Arjasari,Ancolmekar,2
3204006007.0,Jawa Barat,Bandung,Cimenyan,Sindanglaya,2
3273029002.0,Jawa Barat,Kota Bandung,Cinambo,Pakemitan,2
3217001007.0,Jawa Barat,Bandung Barat,Lembang,Gudangkahuripan,2
3204029005.0,Jawa Barat,Bandung,Ciparay,Ciheulang,2
3204015009.0,Jawa Barat,Bandung,Pangalengan,Sukaluyu,2
3273029003.0,Jawa Barat,Kota Bandung,Cinambo,Sukamulya,2
3204007003.0,Jawa Barat,Bandung,Cilengkrang,Cipanjalu,2
3204006005.0,Jawa Barat,Bandung,Cimenyan,Cikadut,2
3204029007.0,Jawa Barat,Bandung,Ciparay,Sumbersari,2
3204035007.0,Jawa Barat,Bandung,Paseh,Drawati,2
3217003008.0,Jawa Barat,Bandung Barat,Cisarua,Sadangmekar,2
3217007010.0,Jawa Barat,Bandung Barat,Cipatat,Mandalasari,2
3204033010.0,Jawa Barat,Bandung,Majalaya,Neglasari,2
3204027008.0,Jawa Barat,Bandung,Cikancung,Tanjunglaya,2
3204028008.0,Jawa Barat,Bandung,Rancaekek,Haurpugur,2
3204017009.0,Jawa Barat,Bandung,Cimaung,Malasari,2
3204038006.0,Jawa Barat,Bandung,Pasirjambu,Margamulya,2
3217016006.0,Jawa Barat,Bandung Barat,Saguling,Saguling,2
3217012006.0,Jawa Barat,Bandung Barat,Cipongkor,Cibenda,2
3217003007.0,Jawa Barat,Bandung Barat,Cisarua,Tugumukti,2
3204026003.0,Jawa Barat,Bandung,Nagreg,Ciaro,2
3217015009.0,Jawa Barat,Bandung Barat,Gununghalu,Wargasaluyu,2
3204015003.0,Jawa Barat,Bandung,Pangalengan,Warnasari,2
3204028004.0,Jawa Barat,Bandung,Rancaekek,Bojongloa,1
3204026007.0,Jawa Barat,Bandung,Nagreg,Nagreg Kendan,1
3217012010.0,Jawa Barat,Bandung Barat,Cipongkor,Karangsari,1
3204027001.0,Jawa Barat,Bandung,Cikancung,Mandalasari,1
3204029014.0,Jawa Barat,Bandung,Ciparay,Mekarlaksana,1
3204015010.0,Jawa Barat,Bandung,Pangalengan,Tribaktimulya,1
3204006008.0,Jawa Barat,Bandung,Cimenyan,Mekarsaluyu,1
3204032008.0,Jawa Barat,Bandung,Baleendah,Wargamekar,1
3217013004.0,Jawa Barat,Bandung Barat,Rongga,Cibitung,1
3204046005.0,Jawa Barat,Bandung,Kutawaringin,Cibodas,1
3204046002.0,Jawa Barat,Bandung,Kutawaringin,Jatisari,1
3217012013.0,Jawa Barat,Bandung Barat,Cipongkor,Sirnagalih,1
3204029003.0,Jawa Barat,Bandung,Ciparay,Mekarsari,1
3204046007.0,Jawa Barat,Bandung,Kutawaringin,Sukamulya,1
3204025001.0,Jawa Barat,Bandung,Cicalengka,Cicalengka Kulon,1
3217015007.0,Jawa Barat,Bandung Barat,Gununghalu,Sukasari,1
3204026004.0,Jawa Barat,Bandung,Nagreg,Ciherang,1
3217006010.0,Jawa Barat,Bandung Barat,Ngamprah,Sukatani,1
3204007004.0,Jawa Barat,Bandung,Cilengkrang,Melatiwangi,1
3204028003.0,Jawa Barat,Bandung,Rancaekek,Bojongsalam,1
3204035002.0,Jawa Barat,Bandung,Paseh,Cipedes,1
3204038009.0,Jawa Barat,Bandung,Pasirjambu,Sugihmukti,1
3204025006.0,Jawa Barat,Bandung,Cicalengka,Margaasih,1
3217016002.0,Jawa Barat,Bandung Barat,Saguling,Jati,1
3204017007.0,Jawa Barat,Bandung,Cimaung,Sukamaju,1
3204030012.0,Jawa Barat,Bandung,Pacet,Tanjungwangi,1
3217007005.0,Jawa Barat,Bandung Barat,Cipatat,Mandalawangi,1
3204026006.0,Jawa Barat,Bandung,Nagreg,Mandalawangi,1
3217015008.0,Jawa Barat,Bandung Barat,Gununghalu,Tamanjaya,1
3204029012.0,Jawa Barat,Bandung,Ciparay,Babakan,1
3217014007.0,Jawa Barat,Bandung Barat,Sindangkerta,Pasirpogor,1
3204039004.0,Jawa Barat,Bandung,Ciwidey,Panundaan,1
3204007005.0,Jawa Barat,Bandung,Cilengkrang,Ciporeat,1
